ID station_name Total_kmers FP_wo_rescue FP_with_rescue      Techno Expected_FP       ratio_FP_wo       ratio_FP_with       NB_kmers_seen_once ratio_kmer_seen_once_Expected_FP       NB_kmers_seen_twice ratio_kmer_seen_twice_Expected_FP       
set63 102MES0CCKK11 31476878256 4214352319 5767033052 425977419                 hs2000 400998618                 14.38                 1.06                 4214352319 10.51                 5395604830 13.46
set64 109SUR0CCKK11 29919699576 3566597017 5012505741 331418629                 hs2000 381160993                 13.15                 0.87                 3566597017 9.36                 4623703792 12.13
set65 109DCM0CCKK11 27193903149 3700249607 5197563715 347847266                 hs2000 346435803                 15.0                 1.0                 3700249607 10.68                 4797471707 13.85
set66 109MES0CCKK11 30758414066 3850042833 5703002137 464936599                 hs2000 391845768                 14.55                 1.19                 3850042833 9.83                 5206552269 13.29
set67 39MES01CCII11 21784738446 1810656092 2848939042 200814301                 hs2000 277525933                 10.27                 0.72                 1810656092 6.52                 2445044154 8.81
set68 39DCM0IIQQ11 30489642033 9133803083 12160743027 1727034272                 hs2000 388421756                 31.31                 4.45                 9133803083 23.52                 12093344580 31.13
set69 38MES01CCII11 27092754578 3306821080 4632040789 275185240                 hs2000 345147224                 13.42                 0.8                 3306821080 9.58                 4254709493 12.33
set70 110SUR0CCKK11 25825188242 3392701590 4986454479 290298952                 hs2000 328999106                 15.16                 0.88                 3392701590 10.31                 4526750029 13.76
set71 110DCM0CCKK11 33656232308 4687768059 6419041207 430517707                 hs2000 428762425                 14.97                 1.0                 4687768059 10.93                 6096181493 14.22
set72 110MES0CCKK11 30633542235 5360397374 7499980269 511164277                 hs2000 390254967                 19.22                 1.31                 5360397374 13.74                 7126259467 18.26
set73 111SUR0CCKK11 30273712047 4305926537 5965092847 537420479                 hs2000 385670923                 15.47                 1.39                 4305926537 11.16                 5552681702 14.4
set74 111DCM0CCKK11 29948500789 4100897068 5618560972 413713597                 hs2000 381527905                 14.73                 1.08                 4100897068 10.75                 5264336287 13.8
set75 111MES0CCKK11 33044860942 4607827483 6614694280 589492532                 hs2000 420973880                 15.71                 1.4                 4607827483 10.95                 6159643393 14.63
set76 112SUR0CCKK11 31784482498 5707426079 7630987832 723627835                 hs2000 404917332                 18.85                 1.79                 5707426079 14.1                 7326797455 18.09
set77 112DCM0CCKK11 32796690329 5521701537 7665705317 704306541                 hs2000 417812319                 18.35                 1.69                 5521701537 13.22                 7323472016 17.53
set78 112MES0CCKK11 24077642236 4453065113 6160878695 457426192                 hs2000 306736303                 20.09                 1.49                 4453065113 14.52                 5741482183 18.72
set79 122SUR0CCKK11 22380619060 2963379204 4279741998 279689674                 hs2000 285117134                 15.01                 0.98                 2963379204 10.39                 3853924109 13.52
set80 122DCM0CCKK11 24532029919 4005785330 5381119882 381754993                 hs2000 312524959                 17.22                 1.22                 4005785330 12.82                 5053488995 16.17
set81 122MES0CCKK11 32056257899 5867863379 7872952537 520038120                 hs2000 408379605                 19.28                 1.27                 5867863379 14.37                 7611031554 18.64
